Event External ID,Contact External ID,Event,Screen,At,Props
EV0021144,P00584,update_accepted,H05,2026-09-14T06:19:08+05:30,"{""to_version"":""v3""}"
EV0021150,P00588,signed_up,A03,2026-05-20T17:39:29+05:30,"{""device"":""android"",""phone"":""9000046715"",""source"":""community"",""whatsapp_optin"":true}"
EV0021151,P00588,state_enter_S1,R01,2026-05-20T17:39:29+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021163,P00588,reveal_seen,R09,2026-05-20T21:51:59+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Pune"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0021164,P00588,state_enter_S2,X01,2026-05-20T21:51:59+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021171,P00589,signed_up,A03,2026-05-20T10:53:32+05:30,"{""device"":""android"",""phone"":""9000005233"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0021172,P00589,state_enter_S1,R01,2026-05-20T10:53:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021184,P00589,reveal_seen,R09,2026-05-21T04:11:04+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Delhi"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0021185,P00589,state_enter_S2,X01,2026-05-21T04:11:04+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021199,P00590,signed_up,A03,2026-05-23T05:56:42+05:30,"{""device"":""android"",""phone"":""9000041289"",""source"":""community"",""whatsapp_optin"":false}"
EV0021200,P00590,state_enter_S1,R01,2026-05-23T05:56:42+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021211,P00590,reveal_seen,R09,2026-05-23T06:33:10+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Gurugram"",""corpus_band"":""1 to 5 crores"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0021212,P00590,state_enter_S2,X01,2026-05-23T06:33:10+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021218,P00592,signed_up,A03,2026-05-19T14:00:21+05:30,"{""device"":""android"",""phone"":""9000016672"",""source"":""organic"",""whatsapp_optin"":true}"
EV0021219,P00592,state_enter_S1,R01,2026-05-19T14:00:21+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021231,P00592,reveal_seen,R09,2026-05-19T21:06:26+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""Under 10 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0021232,P00592,state_enter_S2,X01,2026-05-19T21:06:26+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021235,P00592,paywall_viewed,P01,2026-05-19T21:08:34+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0021241,P00594,signed_up,A03,2026-05-20T01:41:38+05:30,"{""device"":""android"",""phone"":""9000048722"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0021242,P00594,state_enter_S1,R01,2026-05-20T01:41:38+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021253,P00594,reveal_seen,R09,2026-05-20T04:09:49+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Hyderabad"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0021254,P00594,state_enter_S2,X01,2026-05-20T04:09:49+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021257,P00594,paywall_viewed,P01,2026-05-20T04:11:28+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0021262,P00596,signed_up,A03,2026-05-19T19:48:32+05:30,"{""device"":""android"",""phone"":""9000047806"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0021263,P00596,state_enter_S1,R01,2026-05-19T19:48:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021275,P00596,reveal_seen,R09,2026-05-20T06:08:30+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Chennai"",""corpus_band"":""1 to 5 crores"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0021276,P00596,state_enter_S2,X01,2026-05-20T06:08:30+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021279,P00596,paywall_viewed,P01,2026-05-20T06:09:58+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0021285,P00597,signed_up,A03,2026-05-20T17:36:29+05:30,"{""device"":""android"",""phone"":""9000093546"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0021286,P00597,state_enter_S1,R01,2026-05-20T17:36:29+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021296,P00598,signed_up,A03,2026-05-19T13:11:33+05:30,"{""device"":""ios"",""phone"":""9000010029"",""source"":""community"",""whatsapp_optin"":true}"
EV0021297,P00598,state_enter_S1,R01,2026-05-19T13:11:33+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021311,P00600,signed_up,A03,2026-05-20T23:21:07+05:30,"{""device"":""android"",""phone"":""9000049195"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0021312,P00600,state_enter_S1,R01,2026-05-20T23:21:07+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021323,P00600,reveal_seen,R09,2026-05-21T01:51:24+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Mumbai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0021324,P00600,state_enter_S2,X01,2026-05-21T01:51:24+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021333,P00601,signed_up,A03,2026-05-26T02:23:01+05:30,"{""device"":""android"",""phone"":""9000074859"",""source"":""community"",""whatsapp_optin"":true}"
EV0021334,P00601,state_enter_S1,R01,2026-05-26T02:23:01+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021346,P00601,reveal_seen,R09,2026-05-26T13:34:02+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Gurugram"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0021347,P00601,state_enter_S2,X01,2026-05-26T13:34:02+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021358,P00602,signed_up,A03,2026-05-27T15:50:28+05:30,"{""device"":""android"",""phone"":""9000079948"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0021359,P00602,state_enter_S1,R01,2026-05-27T15:50:28+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021371,P00602,reveal_seen,R09,2026-05-27T18:33:41+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0021372,P00602,state_enter_S2,X01,2026-05-27T18:33:41+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021376,P00602,paywall_viewed,P01,2026-05-27T18:39:01+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0021386,P00603,signed_up,A03,2026-05-22T11:15:13+05:30,"{""device"":""android"",""phone"":""9000062906"",""source"":""referral"",""whatsapp_optin"":false}"
EV0021387,P00603,state_enter_S1,R01,2026-05-22T11:15:13+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021399,P00603,reveal_seen,R09,2026-05-23T03:42:52+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Delhi"",""corpus_band"":""1 to 5 crores"",""income_band"":""Over 1 crore"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0021400,P00603,state_enter_S2,X01,2026-05-23T03:42:52+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021407,P00605,signed_up,A03,2026-05-22T20:57:43+05:30,"{""device"":""ios"",""phone"":""9000022812"",""source"":""organic"",""whatsapp_optin"":true}"
EV0021408,P00605,state_enter_S1,R01,2026-05-22T20:57:43+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021419,P00605,reveal_seen,R09,2026-05-23T00:58:35+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Mumbai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0021420,P00605,state_enter_S2,X01,2026-05-23T00:58:35+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021428,P00606,signed_up,A03,2026-05-25T16:14:11+05:30,"{""device"":""android"",""phone"":""9000092186"",""source"":""organic"",""whatsapp_optin"":true}"
EV0021429,P00606,state_enter_S1,R01,2026-05-25T16:14:11+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021441,P00606,reveal_seen,R09,2026-05-25T17:44:56+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Chennai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0021442,P00606,state_enter_S2,X01,2026-05-25T17:44:56+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021455,P00608,signed_up,A03,2026-05-20T22:26:26+05:30,"{""device"":""ios"",""phone"":""9000086967"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0021456,P00608,state_enter_S1,R01,2026-05-20T22:26:26+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021467,P00608,reveal_seen,R09,2026-05-21T00:12:55+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Legacy"",""city"":""Lucknow"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":null,""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0021468,P00608,state_enter_S2,X01,2026-05-21T00:12:55+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021472,P00608,paywall_viewed,P01,2026-05-21T00:15:49+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0021478,P00610,signed_up,A03,2026-05-21T04:40:07+05:30,"{""device"":""ios"",""phone"":""9000059249"",""source"":""community"",""whatsapp_optin"":true}"
EV0021479,P00610,state_enter_S1,R01,2026-05-21T04:40:07+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021492,P00611,signed_up,A03,2026-05-19T23:40:08+05:30,"{""device"":""android"",""phone"":""9000016957"",""source"":""community"",""whatsapp_optin"":true}"
EV0021493,P00611,state_enter_S1,R01,2026-05-19T23:40:08+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021508,P00612,signed_up,A03,2026-05-20T08:52:25+05:30,"{""device"":""android"",""phone"":""9000030830"",""source"":""referral"",""whatsapp_optin"":false}"
EV0021509,P00612,state_enter_S1,R01,2026-05-20T08:52:25+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021521,P00612,reveal_seen,R09,2026-05-20T16:26:52+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Pune"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":null,""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0021522,P00612,state_enter_S2,X01,2026-05-20T16:26:52+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021525,P00612,paywall_viewed,P01,2026-05-20T16:51:49+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0021527,P00612,state_enter_S2b,P03,2026-05-20T16:52:19+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0021529,P00612,esign_done,P03,2026-05-20T16:54:36+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020626""}"
EV0021530,P00612,state_enter_S2c,P04,2026-05-20T16:54:36+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0021532,P00612,paid,P05,2026-05-20T16:56:53+05:30,"{""amount"":""Rs ___"",""mandate_status"":""none (charged per period)"",""period"":""quarterly"",""razorpay_ids"":{""customer_id"":""cust_SEED00612"",""subscription_or_txn_id"":""pay_SEED006121""},""sku"":""diwm""}"
EV0021533,P00612,state_enter_S3,O02,2026-05-20T16:56:53+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0021542,P00612,aa_connected,A06,2026-05-21T23:24:08+05:30,"{""consent_expiry"":""2026-08-19"",""institutions_failed"":[""NSDL""],""institutions_ok"":[""Bank 5"",""Bank 2"",""KFintech""]}"
EV0021545,P00612,state_enter_S4,O02,2026-05-21T23:28:04+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0021551,P00612,data_progress,D12a,2026-05-21T23:30:21+05:30,"{""pct_complete"":29,""step_id"":""family""}"
EV0021562,P00612,data_progress,D12b,2026-05-21T23:31:51+05:30,"{""pct_complete"":37,""step_id"":""risk""}"
EV0021570,P00612,data_progress,D12c,2026-05-21T23:34:16+05:30,"{""pct_complete"":42,""step_id"":""income""}"
EV0021585,P00612,data_progress,D12d,2026-05-21T23:37:55+05:30,"{""pct_complete"":51,""step_id"":""expenses""}"
EV0021603,P00612,data_progress,D12e,2026-05-21T23:44:25+05:30,"{""pct_complete"":71,""step_id"":""investments""}"
EV0021613,P00612,data_progress,D12f,2026-05-21T23:47:05+05:30,"{""pct_complete"":79,""step_id"":""loans""}"
EV0021629,P00612,data_progress,D12g,2026-05-21T23:51:10+05:30,"{""pct_complete"":87,""step_id"":""insurance""}"
EV0021640,P00612,data_progress,D12h,2026-05-21T23:55:15+05:30,"{""pct_complete"":95,""step_id"":""goals""}"
EV0021642,P00612,state_enter_S19,O02,2026-05-28T23:28:04+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0021647,P00612,state_enter_S5,D10,2026-06-04T08:34:41+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0021649,P00612,data_complete,D10,2026-06-04T08:57:50+05:30,{}
EV0021650,P00612,plan_built,D10,2026-06-04T08:58:17+05:30,"{""assumed_count"":0,""assumptions_version"":""A1"",""band_count"":6,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0021651,P00612,state_enter_S6,H01a,2026-06-04T08:58:17+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0021658,P00612,call_booked,K01,2026-06-07T12:59:32+05:30,"{""adviser_id"":""adv01"",""slot"":""2026-06-09T11:30:00+05:30"",""summary"":""call booked: my plan"",""tier"":""diwm"",""topic"":""My plan""}"
EV0021659,P00612,state_enter_S7,K02,2026-06-07T12:59:32+05:30,"{""from_state"":""S6"",""state"":""S7""}"
EV0021662,P00612,no_show,K01,2026-06-09T11:50:00+05:30,"{""adviser_id"":""adv01"",""slot"":""2026-06-09T11:30:00+05:30"",""summary"":""client did not join""}"
EV0021664,P00612,state_enter_S20,K01,2026-06-09T11:50:00+05:30,"{""from_state"":""S7"",""state"":""S20""}"
EV0021667,P00612,call_booked,K01,2026-06-10T01:56:31+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-06-12T12:00:00+05:30"",""summary"":""call booked: my plan"",""tier"":""diwm"",""topic"":""My plan""}"
EV0021668,P00612,state_enter_S7,K02,2026-06-10T01:56:31+05:30,"{""from_state"":""S20"",""state"":""S7""}"
EV0021671,P00612,state_enter_S21,K03,2026-06-12T12:45:00+05:30,"{""from_state"":""S7"",""state"":""S21""}"
EV0021673,P00612,call_completed,K03,2026-06-12T12:47:00+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-06-12T12:00:00+05:30"",""summary"":""Walked through my plan; next step agreed.""}"
EV0021675,P00612,plan_read,G03,2026-06-13T10:08:41+05:30,{}
EV0021690,P00612,state_enter_S9,H01c,2026-06-29T05:40:28+05:30,"{""from_state"":""S21"",""state"":""S9""}"
EV0021703,P00612,action_done,E06,2026-07-03T17:27:21+05:30,"{""done_count"":1,""total_count"":3,""verification"":""aa_verified"",""verified"":true}"
EV0021709,P00612,plan_updated,H05,2026-07-10T16:18:51+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0021710,P00612,state_enter_S11,H01e,2026-07-10T16:18:51+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0021713,P00612,update_accepted,H05,2026-07-15T16:01:14+05:30,"{""to_version"":""v2""}"
EV0021714,P00612,state_enter_S9,H01c,2026-07-15T16:01:14+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0021727,P00612,action_done,E06,2026-08-05T14:37:03+05:30,"{""done_count"":2,""total_count"":3,""verification"":""self_reported"",""verified"":false}"
EV0021741,P00612,state_enter_S15,Q01,2026-08-19T23:24:08+05:30,"{""from_state"":""S9"",""state"":""S15""}"
EV0021743,P00612,aa_connected,A06,2026-08-21T00:38:08+05:30,"{""consent_expiry"":""2026-11-19"",""institutions_failed"":[],""institutions_ok"":[""Bank 5"",""Bank 2"",""KFintech""],""renewal"":true}"
EV0021744,P00612,state_enter_S9,H01c,2026-08-21T00:38:08+05:30,"{""from_state"":""S15"",""state"":""S9""}"
EV0021753,P00612,plan_updated,H05,2026-08-27T00:12:54+05:30,"{""from_version"":""v2"",""reason"":""sharpen"",""to_version"":""v3""}"
EV0021755,P00612,update_accepted,H05,2026-08-27T00:13:24+05:30,"{""to_version"":""v3""}"
EV0021762,P00612,plan_updated,H05,2026-08-27T00:17:26+05:30,"{""from_version"":""v3"",""reason"":""sharpen"",""to_version"":""v4""}"
EV0021764,P00612,update_accepted,H05,2026-08-27T00:17:56+05:30,"{""to_version"":""v4""}"
EV0021771,P00612,plan_updated,H05,2026-08-27T00:24:34+05:30,"{""from_version"":""v4"",""reason"":""sharpen"",""to_version"":""v5""}"
EV0021773,P00612,update_accepted,H05,2026-08-27T00:25:04+05:30,"{""to_version"":""v5""}"
EV0021781,P00612,review_due,Q01,2026-09-02T08:58:17+05:30,"{""review_id"":""RV-02945-1""}"
EV0021791,P00612,state_enter_S10,H01d,2026-09-09T09:10:20+05:30,"{""from_state"":""S9"",""state"":""S10""}"
EV0021794,P00612,action_done,E06,2026-09-09T09:10:22+05:30,"{""done_count"":3,""total_count"":3,""verification"":""platform"",""verified"":true}"
EV0021795,P00612,plan_updated,H05,2026-09-11T14:28:39+05:30,"{""from_version"":""v5"",""reason"":""publish"",""to_version"":""v6""}"
EV0021796,P00612,state_enter_S11,H01e,2026-09-11T14:28:39+05:30,"{""from_state"":""S10"",""state"":""S11""}"
EV0021800,P00612,review_done,Q01,2026-09-14T11:58:03+05:30,"{""review_id"":""RV-02945-1""}"
EV0021801,P00612,plan_updated,H05,2026-09-14T11:59:03+05:30,"{""from_version"":""v6"",""reason"":""review"",""to_version"":""v7""}"
EV0021803,P00612,update_accepted,H05,2026-09-14T12:00:03+05:30,"{""to_version"":""v7""}"
EV0021807,P00612,update_accepted,H05,2026-09-18T09:07:00+05:30,"{""to_version"":""v6""}"
EV0021808,P00612,state_enter_S10,H01d,2026-09-18T09:07:00+05:30,"{""from_state"":""S11"",""state"":""S10""}"
EV0021815,P00613,signed_up,A03,2026-05-27T20:23:48+05:30,"{""device"":""android"",""phone"":""9000051208"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0021816,P00613,state_enter_S1,R01,2026-05-27T20:23:48+05:30,"{""from_state"":null,""state"":""S1""}"
EV0021827,P00613,reveal_seen,R09,2026-05-28T02:17:03+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Bengaluru"",""corpus_band"":""1 to 5 crores"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0021828,P00613,state_enter_S2,X01,2026-05-28T02:17:03+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0021830,P00613,paywall_viewed,P01,2026-05-28T22:14:36+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0021832,P00613,state_enter_S2b,P03,2026-05-28T22:15:06+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0021834,P00613,esign_done,P03,2026-05-28T22:21:05+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020857""}"
EV0021835,P00613,state_enter_S2c,P04,2026-05-28T22:21:05+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0021837,P00613,paid,P05,2026-05-28T22:27:05+05:30,"{""amount"":""Rs ___"",""mandate_status"":""none (charged per period)"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00613"",""subscription_or_txn_id"":""pay_SEED006131""},""sku"":""diy""}"
EV0021838,P00613,state_enter_S3,O02,2026-05-28T22:27:05+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0021847,P00613,aa_connected,A06,2026-05-30T12:13:39+05:30,"{""consent_expiry"":""2026-08-28"",""institutions_failed"":[],""institutions_ok"":[""Bank 6""]}"
EV0021850,P00613,state_enter_S4,O02,2026-05-30T12:17:05+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0021857,P00613,data_progress,D12a,2026-05-30T12:21:18+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0021871,P00613,data_progress,D12b,2026-06-05T21:02:54+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0021878,P00613,data_progress,D12c,2026-06-05T21:05:07+05:30,"{""pct_complete"":44,""step_id"":""income""}"
EV0021894,P00613,data_progress,D12d,2026-06-05T21:09:33+05:30,"{""pct_complete"":48,""step_id"":""expenses""}"
EV0021906,P00613,data_progress,D12e,2026-06-05T21:13:04+05:30,"{""pct_complete"":67,""step_id"":""investments""}"
EV0021922,P00613,data_progress,D12f,2026-06-05T21:17:29+05:30,"{""pct_complete"":75,""step_id"":""loans""}"
EV0021934,P00613,data_progress,D12g,2026-06-05T21:20:33+05:30,"{""pct_complete"":83,""step_id"":""insurance""}"
EV0021935,P00613,state_enter_S19,O02,2026-06-06T12:17:05+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0021942,P00613,data_progress,D12h,2026-06-10T09:19:43+05:30,"{""pct_complete"":90,""step_id"":""goals""}"
EV0021950,P00613,state_enter_S5,D10,2026-06-10T09:21:37+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0021952,P00613,data_complete,D10,2026-06-10T09:47:30+05:30,{}
EV0021953,P00613,plan_built,D10,2026-06-10T09:48:10+05:30,"{""assumed_count"":0,""assumptions_version"":""A1"",""band_count"":7,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":1}"
EV0021954,P00613,state_enter_S6,H01a,2026-06-10T09:48:10+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0021957,P00613,plan_read,G03,2026-06-10T10:20:48+05:30,{}
EV0021958,P00613,state_enter_S8,H01b,2026-06-10T10:20:48+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0021982,P00613,plan_updated,H05,2026-07-10T12:55:40+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0021983,P00613,state_enter_S11,H01e,2026-07-10T12:55:40+05:30,"{""from_state"":""S8"",""state"":""S11""}"
EV0021988,P00613,update_accepted,H05,2026-07-16T20:56:49+05:30,"{""to_version"":""v2""}"
EV0021989,P00613,state_enter_S8,H01b,2026-07-16T20:56:49+05:30,"{""from_state"":""S11"",""state"":""S8""}"
EV0022009,P00613,state_enter_S15,Q01,2026-08-28T12:13:39+05:30,"{""from_state"":""S8"",""state"":""S15""}"
EV0022014,P00613,review_due,Q01,2026-09-08T09:48:10+05:30,"{""review_id"":""RV-02978-1""}"
EV0022018,P00613,review_done,Q01,2026-09-10T07:57:48+05:30,"{""review_id"":""RV-02978-1""}"
EV0022019,P00613,plan_updated,H05,2026-09-10T07:58:48+05:30,"{""from_version"":""v2"",""reason"":""review"",""to_version"":""v3""}"
EV0022021,P00613,update_accepted,H05,2026-09-10T07:59:48+05:30,"{""to_version"":""v3""}"
EV0022022,P00613,plan_updated,H05,2026-09-11T19:23:58+05:30,"{""from_version"":""v3"",""reason"":""publish"",""to_version"":""v4""}"
EV0022023,P00613,state_enter_S11,H01e,2026-09-11T19:23:58+05:30,"{""from_state"":""S15"",""state"":""S11""}"
EV0022025,P00613,update_accepted,H05,2026-09-11T23:21:08+05:30,"{""to_version"":""v4""}"
EV0022026,P00613,state_enter_S15,Q01,2026-09-11T23:21:08+05:30,"{""from_state"":""S11"",""state"":""S15""}"
EV0022032,P00615,signed_up,A03,2026-05-24T01:19:07+05:30,"{""device"":""android"",""phone"":""9000062751"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0022033,P00615,state_enter_S1,R01,2026-05-24T01:19:07+05:30,"{""from_state"":null,""state"":""S1""}"
EV0022044,P00615,reveal_seen,R09,2026-05-24T06:46:17+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Hyderabad"",""corpus_band"":""1 to 5 crores"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0022045,P00615,state_enter_S2,X01,2026-05-24T06:46:17+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0022050,P00615,paywall_viewed,P01,2026-05-24T06:50:58+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0022056,P00616,signed_up,A03,2026-05-25T19:48:58+05:30,"{""device"":""android"",""phone"":""9000096815"",""source"":""community"",""whatsapp_optin"":false}"
EV0022057,P00616,state_enter_S1,R01,2026-05-25T19:48:58+05:30,"{""from_state"":null,""state"":""S1""}"
