Email,Phone,First Name,Stage,Tier,WhatsApp Opt-in
bhavana.iyengar.646@example.com,9000002101,Bhavana,S2,free,false
bhavana.subramanian.700@example.com,9000046944,Bhavana,S2,free,true
biswajit.sahoo.523@example.com,9000060822,Biswajit,S2,free,true
chaitanya.krishnan.951@example.com,9000020868,Chaitanya,S2,free,true
chinmay.thakkar.199@example.com,9000012235,Chinmay,S2,free,true
debasish.pradhan.132@example.com,9000095080,Debasish,S2,free,true
deepa.hegde.949@example.com,9000015885,Deepa,S2,free,false
deepa.murthy.733@example.com,9000041167,Deepa,S2,free,true
deepa.pillai.152@example.com,9000081498,Deepa,S2,free,true
deepa.reddy.541@example.com,9000075940,Deepa,S2,free,true
deepak.sharma.903@example.com,9000010792,Deepak,S2,free,true
devika.chitale.714@example.com,9000087695,Devika,S2,free,true
devika.jain.258@example.com,9000072984,Devika,S2,free,true
dhruv.joshi.293@example.com,9000005110,Dhruv,S2,free,true
dhruv.trivedi.464@example.com,9000035504,Dhruv,S2,free,false
dhruv.trivedi.808@example.com,9000092542,Dhruv,S2,free,true
divakar.kumar.224@example.com,9000034207,Divakar,S2,free,true
divakar.subramanian.253@example.com,9000047439,Divakar,S2,free,true
divya.gupta.259@example.com,9000078982,Divya,S2,free,true
divya.srivastava.556@example.com,9000019963,Divya,S2,free,true
foram.thakkar.660@example.com,9000016844,Foram,S2,free,true
ganesh.chandran.967@example.com,9000013699,Ganesh,S2,free,true
gauri.desai.419@example.com,9000073981,Gauri,S2,free,true
gauri.gokhale.142@example.com,9000030511,Gauri,S2,free,false
gayathri.balakrishnan.611@example.com,9000003947,Gayathri,S2,free,true
gayathri.balakrishnan.668@example.com,9000029535,Gayathri,S2,free,true
gayathri.hegde.770@example.com,9000057468,Gayathri,S2,free,true
gayathri.naidu.203@example.com,9000023308,Gayathri,S2,free,true
gurpreet.khanna.595@example.com,9000007987,Gurpreet,S2,free,true
hardik.jain.940@example.com,9000024267,Hardik,S2,free,false
hardik.thakkar.313@example.com,9000093919,Hardik,S2,free,true
harini.krishnan.594@example.com,9000015865,Harini,S2,free,true
harini.raman.511@example.com,9000055937,Harini,S2,free,false
harini.rao.211@example.com,9000094938,Harini,S2,free,true
harini.reddy.554@example.com,9000034876,Harini,S2,free,true
harini.subramanian.412@example.com,9000054559,Harini,S2,free,true
harpreet.chopra.261@example.com,9000029389,Harpreet,S2,free,true
heena.desai.765@example.com,9000092309,Heena,S2,free,false
hetal.joshi.906@example.com,9000077655,Hetal,S2,free,true
hetal.pandya.343@example.com,9000044564,Hetal,S2,free,true
hetal.sawant.208@example.com,9000095087,Hetal,S2,free,true
hetal.shah.386@example.com,9000056007,Hetal,S2,free,true
hetal.thakkar.633@example.com,9000039856,Hetal,S2,free,true
ishaan.mehra.732@example.com,9000025414,Ishaan,S2,free,true
ishaan.singh.267@example.com,9000044984,Ishaan,S2,free,true
ishani.chatterjee.839@example.com,9000013987,Ishani,S2,free,true
ishani.roy.158@example.com,9000029170,Ishani,S2,free,true
ishita.saxena.247@example.com,9000076222,Ishita,S2,free,true
ishita.tiwari.580@example.com,9000003892,Ishita,S2,free,false
janani.prasad.668@example.com,9000069619,Janani,S2,free,false
janani.rao.711@example.com,9000089530,Janani,S2,free,true
jasleen.tandon.598@example.com,9000027985,Jasleen,S2,free,true
jasleen.verma.826@example.com,9000076059,Jasleen,S2,free,false
jay.joshi.156@example.com,9000076317,Jay,S2,free,true
jay.mehta.241@example.com,9000024196,Jay,S2,free,true
jigar.desai.256@example.com,9000039836,Jigar,S2,free,false
jigar.patel.143@example.com,9000021373,Jigar,S2,free,true
jigar.shah.656@example.com,9000092505,Jigar,S2,free,true
jigar.vora.328@example.com,9000062792,Jigar,S2,free,true
kabir.chopra.711@example.com,9000083327,Kabir,S2,free,true
kabir.srivastava.283@example.com,9000041467,Kabir,S2,free,true
karan.kapoor.623@example.com,9000013536,Karan,S2,free,true
karan.singh.783@example.com,9000015529,Karan,S2,free,true
karthik.murthy.692@example.com,9000053998,Karthik,S2,free,true
karthik.reddy.600@example.com,9000055716,Karthik,S2,free,true
karthik.subramanian.197@example.com,9000038506,Karthik,S2,free,true
kaushik.roy.232@example.com,9000081578,Kaushik,S2,free,true
kavitha.naidu.563@example.com,9000090261,Kavitha,S2,free,true
kavya.gupta.848@example.com,9000067937,Kavya,S2,free,true
kavya.kohli.865@example.com,9000055388,Kavya,S2,free,true
keerthana.krishnan.576@example.com,9000075070,Keerthana,S2,free,true
keerthana.menon.334@example.com,9000062663,Keerthana,S2,free,true
ketan.gokhale.500@example.com,9000076910,Ketan,S2,free,true
ketan.pawar.483@example.com,9000091750,Ketan,S2,free,true
kunal.chitale.430@example.com,9000070111,Kunal,S2,free,true
kunal.deshmukh.381@example.com,9000068932,Kunal,S2,free,true
kunal.jadhav.187@example.com,9000092807,Kunal,S2,free,true
kunal.shah.214@example.com,9000011374,Kunal,S2,free,true
lakshmi.gowda.938@example.com,9000002968,Lakshmi,S2,free,true
madhav.chandran.115@example.com,9000046684,Madhav,S2,free,true
madhav.chandran.326@example.com,9000031867,Madhav,S2,free,false
madhav.kumar.441@example.com,9000052330,Madhav,S2,free,true
madhura.dave.647@example.com,9000016233,Madhura,S2,free,false
manish.chopra.680@example.com,9000019670,Manish,S2,free,true
manish.sharma.614@example.com,9000006261,Manish,S2,free,false
meenakshi.murthy.683@example.com,9000068716,Meenakshi,S2,free,true
meenakshi.nair.277@example.com,9000098649,Meenakshi,S2,free,false
meenakshi.raman.529@example.com,9000082229,Meenakshi,S2,free,true
meenakshi.subramanian.583@example.com,9000049481,Meenakshi,S2,free,true
meera.srivastava.627@example.com,9000074043,Meera,S2,free,true
mehak.sharma.117@example.com,9000094843,Mehak,S2,free,false
mehak.tandon.512@example.com,9000012071,Mehak,S2,free,false
mihir.bhosale.696@example.com,9000009159,Mihir,S2,free,true
mihir.gokhale.817@example.com,9000076601,Mihir,S2,free,true
mihir.sawant.563@example.com,9000032012,Mihir,S2,free,true
mohit.singh.875@example.com,9000066759,Mohit,S2,free,true
nandini.rajan.230@example.com,9000065931,Nandini,S2,free,true
nandini.rajan.615@example.com,9000065796,Nandini,S2,free,true
naveen.naidu.676@example.com,9000067016,Naveen,S2,free,true
naveen.nair.555@example.com,9000043119,Naveen,S2,free,true
naveen.reddy.577@example.com,9000048721,Naveen,S2,free,true
nidhi.dave.597@example.com,9000067947,Nidhi,S2,free,true
nidhi.pawar.153@example.com,9000016829,Nidhi,S2,free,true
nikhil.gill.829@example.com,9000072479,Nikhil,S2,free,true
nikhil.gupta.909@example.com,9000034273,Nikhil,S2,free,true
nikhil.mehra.125@example.com,9000015458,Nikhil,S2,free,true
nikhil.sharma.206@example.com,9000076028,Nikhil,S2,free,true
nirav.kamat.472@example.com,9000026743,Nirav,S2,free,true
nirav.pandya.341@example.com,9000094041,Nirav,S2,free,true
nishant.kamat.588@example.com,9000086847,Nishant,S2,free,true
nishant.mehta.446@example.com,9000053629,Nishant,S2,free,true
nithya.shetty.760@example.com,9000071414,Nithya,S2,free,true
nitin.chauhan.150@example.com,9000082798,Nitin,S2,free,true
nitin.gupta.102@example.com,9000018420,Nitin,S2,free,true
nitin.kapoor.943@example.com,9000005234,Nitin,S2,free,false
nitin.verma.882@example.com,9000012131,Nitin,S2,free,false
omkar.chitale.158@example.com,9000087845,Omkar,S2,free,true
omkar.deshmukh.222@example.com,9000097409,Omkar,S2,free,true
omkar.jain.589@example.com,9000048897,Omkar,S2,free,true
omkar.pawar.254@example.com,9000082543,Omkar,S2,free,true
pavithra.chandran.755@example.com,9000004861,Pavithra,S2,free,true
pavithra.kamath.577@example.com,9000063482,Pavithra,S2,free,true
pavithra.srinivasan.617@example.com,9000027085,Pavithra,S2,free,true
payal.bansal.566@example.com,9000024183,Payal,S2,free,true
payal.gupta.163@example.com,9000090100,Payal,S2,free,true
payal.verma.995@example.com,9000099461,Payal,S2,free,true
poulami.chakraborty.244@example.com,9000003437,Poulami,S2,free,true
prachi.kamat.658@example.com,9000031593,Prachi,S2,free,true
prachi.shah.686@example.com,9000046043,Prachi,S2,free,true
prachi.shah.791@example.com,9000011436,Prachi,S2,free,true
prachi.shinde.136@example.com,9000025178,Prachi,S2,free,true
pradeep.naidu.180@example.com,9000028407,Pradeep,S2,free,true
pradeep.nair.225@example.com,9000005871,Pradeep,S2,free,true
pradeep.natarajan.973@example.com,9000081115,Pradeep,S2,free,true
pranali.gokhale.191@example.com,9000058548,Pranali,S2,free,true
pranav.agarwal.637@example.com,9000044008,Pranav,S2,free,true
pranav.arora.397@example.com,9000015761,Pranav,S2,free,true
pranav.bansal.731@example.com,9000007604,Pranav,S2,free,true
pranav.singh.968@example.com,9000036088,Pranav,S2,free,true
prasanna.reddy.780@example.com,9000033242,Prasanna,S2,free,true
priya.agarwal.252@example.com,9000099309,Priya,S2,free,true
priya.agarwal.707@example.com,9000005233,Priya,S2,free,true
priya.mishra.225@example.com,9000020779,Priya,S2,free,true
priya.tiwari.149@example.com,9000013460,Priya,S2,free,true
priyanka.bose.104@example.com,9000088009,Priyanka,S2,free,true
priyanka.majumdar.379@example.com,9000026848,Priyanka,S2,free,true
priyanka.saha.926@example.com,9000084370,Priyanka,S2,free,true
rahul.bedi.648@example.com,9000032499,Rahul,S2,free,true
rahul.kapoor.306@example.com,9000067558,Rahul,S2,free,true
rajiv.balakrishnan.730@example.com,9000023061,Rajiv,S2,free,true
rajiv.kumar.887@example.com,9000020237,Rajiv,S2,free,true
rajiv.nair.205@example.com,9000007843,Rajiv,S2,free,true
ramya.hegde.830@example.com,9000041045,Ramya,S2,free,true
ramya.murthy.314@example.com,9000012989,Ramya,S2,free,true
revathi.balakrishnan.468@example.com,9000055785,Revathi,S2,free,false
revathi.krishnan.221@example.com,9000019822,Revathi,S2,free,false
revathi.srinivasan.460@example.com,9000073873,Revathi,S2,free,true
riddhi.apte.336@example.com,9000044306,Riddhi,S2,free,true
riddhi.mehta.116@example.com,9000094229,Riddhi,S2,free,true
riddhi.pawar.293@example.com,9000042691,Riddhi,S2,free,true
ritika.agarwal.274@example.com,9000038705,Ritika,S2,free,true
rohan.agarwal.786@example.com,9000081592,Rohan,S2,free,true
rohan.arora.354@example.com,9000092626,Rohan,S2,free,true
rohan.bedi.834@example.com,9000097160,Rohan,S2,free,true
rohan.mishra.313@example.com,9000032436,Rohan,S2,free,true
rohan.mishra.511@example.com,9000009493,Rohan,S2,free,true
rohit.chitale.445@example.com,9000062273,Rohit,S2,free,true
ruchi.bansal.810@example.com,9000050922,Ruchi,S2,free,true
ruchi.gill.126@example.com,9000094340,Ruchi,S2,free,false
ruchi.malhotra.173@example.com,9000023136,Ruchi,S2,free,true
ruchi.mishra.390@example.com,9000000719,Ruchi,S2,free,true
ruchi.pandey.207@example.com,9000089168,Ruchi,S2,free,true
sagar.patel.891@example.com,9000067981,Sagar,S2,free,true
sahil.chopra.741@example.com,9000046003,Sahil,S2,free,true
sahil.singh.302@example.com,9000086514,Sahil,S2,free,false
sai.rajan.556@example.com,9000093408,Sai,S2,free,true
sakshi.agarwal.176@example.com,9000044067,Sakshi,S2,free,true
sakshi.arora.666@example.com,9000077755,Sakshi,S2,free,true
saloni.joshi.304@example.com,9000080843,Saloni,S2,free,true
saloni.joshi.616@example.com,9000066322,Saloni,S2,free,false
saloni.patil.389@example.com,9000069341,Saloni,S2,free,false
saloni.sawant.399@example.com,9000011403,Saloni,S2,free,true
sameer.chitale.168@example.com,9000091787,Sameer,S2,free,true
sameer.deshmukh.366@example.com,9000031094,Sameer,S2,free,true
sameer.kulkarni.218@example.com,9000082990,Sameer,S2,free,true
sameer.pawar.800@example.com,9000098462,Sameer,S2,free,true
sameer.shinde.267@example.com,9000089912,Sameer,S2,free,true
sandeep.pai.870@example.com,9000019991,Sandeep,S2,free,true
sayan.das.879@example.com,9000021948,Sayan,S2,free,true
sayan.majumdar.609@example.com,9000082969,Sayan,S2,free,true
shalini.natarajan.101@example.com,9000064833,Shalini,S2,free,true
shalini.prasad.877@example.com,9000045526,Shalini,S2,free,false
shreya.bansal.164@example.com,9000088439,Shreya,S2,free,true
shreyasi.das.883@example.com,9000059204,Shreyasi,S2,free,true
shreyasi.nayak.144@example.com,9000008179,Shreyasi,S2,free,true
shruti.apte.170@example.com,9000025944,Shruti,S2,free,true
shruti.joshi.303@example.com,9000053001,Shruti,S2,free,true
shruti.kamat.644@example.com,9000067812,Shruti,S2,free,true
shruti.sawant.766@example.com,9000042192,Shruti,S2,free,true
siddharth.dave.226@example.com,9000094888,Siddharth,S2,free,true
siddharth.deshmukh.514@example.com,9000073499,Siddharth,S2,free,true
siddharth.shinde.210@example.com,9000048388,Siddharth,S2,free,true
siddharth.thakkar.582@example.com,9000056173,Siddharth,S2,free,true
simran.gill.816@example.com,9000087918,Simran,S2,free,true
simran.malhotra.960@example.com,9000037617,Simran,S2,free,true
sindhu.gowda.930@example.com,9000082931,Sindhu,S2,free,true
sindhu.iyer.998@example.com,9000047198,Sindhu,S2,free,true
sindhu.nair.160@example.com,9000026675,Sindhu,S2,free,false
sneha.gokhale.179@example.com,9000060320,Sneha,S2,free,true
sourav.chatterjee.779@example.com,9000049653,Sourav,S2,free,false
sourav.sen.565@example.com,9000052168,Sourav,S2,free,true
sowmya.balakrishnan.163@example.com,9000045495,Sowmya,S2,free,true
sowmya.pillai.638@example.com,9000002563,Sowmya,S2,free,true
sowmya.rajan.843@example.com,9000030882,Sowmya,S2,free,true
sowmya.rao.591@example.com,9000047355,Sowmya,S2,free,false
sowmya.srinivasan.217@example.com,9000063145,Sowmya,S2,free,true
sowmya.srinivasan.266@example.com,9000005685,Sowmya,S2,free,true
subhajit.mohanty.782@example.com,9000079615,Subhajit,S2,free,false
sudipta.banerjee.134@example.com,9000027548,Sudipta,S2,free,true
suresh.nair.454@example.com,9000026098,Suresh,S2,free,true
swathi.naidu.773@example.com,9000027931,Swathi,S2,free,false
tanmoy.majumdar.864@example.com,9000020918,Tanmoy,S2,free,false
tanmoy.saha.948@example.com,9000031602,Tanmoy,S2,free,true
tanmoy.sahoo.212@example.com,9000077000,Tanmoy,S2,free,true
tanushree.das.452@example.com,9000040002,Tanushree,S2,free,true
tanvi.bedi.675@example.com,9000062160,Tanvi,S2,free,true
tarun.bhatia.908@example.com,9000076661,Tarun,S2,free,true
tejas.chitale.176@example.com,9000055607,Tejas,S2,free,true
tejas.gokhale.266@example.com,9000013374,Tejas,S2,free,true
urvi.trivedi.341@example.com,9000097995,Urvi,S2,free,true
vaibhav.patil.844@example.com,9000095519,Vaibhav,S2,free,true
vaibhav.shah.953@example.com,9000073780,Vaibhav,S2,free,true
varsha.gowda.370@example.com,9000014411,Varsha,S2,free,true
varsha.pai.523@example.com,9000078885,Varsha,S2,free,false
varsha.rajan.942@example.com,9000020468,Varsha,S2,free,true
varun.sharma.475@example.com,9000039524,Varun,S2,free,false
venkat.natarajan.380@example.com,9000059126,Venkat,S2,free,true
vignesh.nair.178@example.com,9000099615,Vignesh,S2,free,true
vignesh.nair.399@example.com,9000033291,Vignesh,S2,free,true
vignesh.pillai.136@example.com,9000024129,Vignesh,S2,free,true
vignesh.shetty.458@example.com,9000021296,Vignesh,S2,free,true
vikram.chauhan.747@example.com,9000083840,Vikram,S2,free,false
vishnu.menon.542@example.com,9000066021,Vishnu,S2,free,false
vishnu.pillai.922@example.com,9000082503,Vishnu,S2,free,true
vishnu.prasad.736@example.com,9000099775,Vishnu,S2,free,true
yash.bedi.199@example.com,9000081599,Yash,S2,free,true
yogesh.pandya.202@example.com,9000092487,Yogesh,S2,free,true
yogesh.sawant.453@example.com,9000083928,Yogesh,S2,free,false
yogesh.sawant.468@example.com,9000007151,Yogesh,S2,free,true
zoya.agarwal.836@example.com,9000081316,Zoya,S2,free,true
